StockCode,Description,Date,Units_Sold,Revenue,Unit_Price,Year,Month,Quarter,Week,Day,DayOfWeek,Demand_Lag_1,Demand_Lag_2,Rolling_Mean_2,Naive_Forecast
22795,SWEETHEART RECIPE BOOK STAND,2011-12-11,49,422.59,10.61842857142857,2011,12,4,49,11,6,38.0,43.0,38.0,55.0
22794,SWEETHEART WIRE MAGAZINE RACK,2011-12-11,3,23.85,7.95,2011,12,4,49,11,6,5.0,1.0,4.0,9.0
21495,SKULLS AND CROSSBONES WRAP,2011-12-11,125,52.5,0.42,2011,12,4,49,11,6,100.0,250.0,212.5,25.0
22792,FLUTED ANTIQUE CANDLE HOLDER,2011-12-11,109,100.71000000000001,1.3555555555555554,2011,12,4,49,11,6,270.0,168.0,230.5,88.0
22791,T-LIGHT GLASS FLUTED ANTIQUE,2011-12-11,210,286.33,1.5761333333333334,2011,12,4,49,11,6,387.0,271.0,314.75,267.0
21497,FANCY FONTS BIRTHDAY WRAP,2011-12-11,325,124.5,0.40499999999999997,2011,12,4,49,11,6,175.0,100.0,162.5,25.0
22789,T-LIGHT HOLDER SWEETHEART HANGING,2011-12-11,5,11.93,3.04,2011,12,4,49,11,6,15.0,1.0,5.5,15.0
22786,CUSHION COVER PINK UNION JACK,2011-12-11,14,17.5,1.25,2011,12,4,49,11,6,4.0,1.0,1.75,4.0
22785,SQUARECUSHION COVER PINK UNION JACK,2011-12-11,122,183.26,3.1725,2011,12,4,49,11,6,1.0,3.0,1.75,4.0
21498,RED RETROSPOT WRAP ,2011-12-11,250,105.0,0.42,2011,12,4,49,11,6,275.0,275.0,256.25,125.0
22796,PHOTO FRAME 3 CLASSIC HANGING,2011-12-11,7,69.64999999999999,9.95,2011,12,4,49,11,6,11.0,26.0,14.5,25.0
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,2011-12-11,60,75.0,1.25,2011,12,4,49,11,6,6.0,18.0,6.25,6.0
21470,FLOWER VINE RAFFIA FOOD COVER,2011-12-11,3,18.67,6.223333333333334,2011,12,4,49,11,6,12.0,4.0,7.0,14.0
22807,SET OF 6 T-LIGHTS TOADSTOOLS,2011-12-11,90,154.48000000000002,2.7253333333333334,2011,12,4,49,11,6,29.0,21.0,19.0,11.0
21441,BLUE BIRDHOUSE DECORATION,2011-12-11,140,26.6,0.19000000000000003,2011,12,4,49,11,6,2.0,0.0,4.0,2.0
22834,HAND WARMER BABUSHKA DESIGN,2011-12-11,60,136.61,2.7796666666666665,2011,12,4,49,11,6,62.0,19.0,47.0,956.0
21442,GREEN BIRDHOUSE DECORATION,2011-12-11,140,26.6,0.19,2011,12,4,49,11,6,0.0,0.0,3.5,25.0
21446,12 RED ROSE PEG PLACE SETTINGS,2011-12-11,12,15.0,1.25,2011,12,4,49,11,6,8.0,33.0,12.0,6.0
22822,CREAM WALL PLANTER HEART SHAPED,2011-12-11,3,24.36,7.577500000000001,2011,12,4,49,11,6,3.0,1.0,2.0,21.0
22821,GIFT BAG PSYCHEDELIC APPLES,2011-12-11,11,8.77,0.8099999999999999,2011,12,4,49,11,6,37.0,12.0,31.0,29.0
21452,TOADSTOOL MONEY BOX,2011-12-11,14,51.83,4.502916666666667,2011,12,4,49,11,6,22.0,17.0,17.0,59.0
22819,"BIRTHDAY CARD, RETRO SPOT",2011-12-11,68,28.56,0.42,2011,12,4,49,11,6,41.0,163.0,69.5,18.0
21454,PAINTED PINK RABBIT ,2011-12-11,7,6.7299999999999995,1.24,2011,12,4,49,11,6,4.0,0.0,1.0,2.0
22818,CARD CHRISTMAS VILLAGE,2011-12-11,105,44.1,0.42,2011,12,4,49,11,6,378.0,313.0,339.0,181.0
22817,CARD SUKI BIRTHDAY,2011-12-11,37,15.540000000000001,0.42,2011,12,4,49,11,6,55.0,82.0,85.75,28.0
21462,"NURSERY A,B,C PAINTED LETTERS",2011-12-11,81,157.95,1.95,2011,12,4,49,11,6,11.0,0.0,3.75,4.0
22816,CARD MOTORBIKE SANTA,2011-12-11,212,89.03999999999999,0.42000000000000004,2011,12,4,49,11,6,184.0,339.0,313.5,377.0
22815,CARD PSYCHEDELIC APPLES,2011-12-11,97,40.74,0.42000000000000004,2011,12,4,49,11,6,29.0,54.0,54.25,27.0
21463,MIRRORED DISCO BALL ,2011-12-11,4,23.8,5.95,2011,12,4,49,11,6,89.0,14.0,30.5,70.0
22814,CARD PARTY GAMES ,2011-12-11,208,78.72,0.414,2011,12,4,49,11,6,30.0,67.0,41.0,16.0
22813,PACK 3 BOXES BIRD PANETTONE ,2011-12-11,41,117.00999999999999,3.694,2011,12,4,49,11,6,12.0,35.0,16.75,0.0
21466,RED FLOWER CROCHET FOOD COVER,2011-12-11,9,41.17,5.605,2011,12,4,49,11,6,8.0,5.0,4.75,10.0
22812,PACK 3 BOXES CHRISTMAS PANETTONE,2011-12-11,4,7.8,1.95,2011,12,4,49,11,6,19.0,21.0,22.25,103.0
21467,CHERRY CROCHET FOOD COVER,2011-12-11,2,11.21,5.605,2011,12,4,49,11,6,0.0,2.0,0.75,3.0
22811,SET OF 6 T-LIGHTS CACTI ,2011-12-11,58,99.74,2.9146666666666667,2011,12,4,49,11,6,103.0,163.0,71.75,23.0
22810,SET OF 6 T-LIGHTS SNOWMEN,2011-12-11,3,8.850000000000001,2.95,2011,12,4,49,11,6,43.0,100.0,63.5,70.0
21469,POLKA DOT RAFFIA FOOD COVER,2011-12-11,7,26.25,3.75,2011,12,4,49,11,6,0.0,0.0,0.5,12.0
22809,SET OF 6 T-LIGHTS SANTA,2011-12-11,86,279.06,4.546,2011,12,4,49,11,6,138.0,65.0,88.5,43.0
22808,SET OF 6 T-LIGHTS EASTER CHICKS,2011-12-11,26,32.5,1.25,2011,12,4,49,11,6,0.0,2.0,0.5,24.0
22784,LANTERN CREAM GAZEBO ,2011-12-11,22,126.42000000000002,6.734444444444445,2011,12,4,49,11,6,24.0,54.0,35.0,22.0
21499,BLUE POLKADOT WRAP,2011-12-11,50,21.0,0.42,2011,12,4,49,11,6,100.0,125.0,168.75,150.0
22781,GUMBALL MAGAZINE RACK,2011-12-11,9,134.64000000000001,14.96,2011,12,4,49,11,6,11.0,19.0,16.25,14.0
22780,LIGHT GARLAND BUTTERFILES PINK,2011-12-11,13,55.25,4.25,2011,12,4,49,11,6,21.0,36.0,19.5,17.0
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,2011-12-11,173,79.88999999999999,0.6487499999999999,2011,12,4,49,11,6,17.0,32.0,17.75,9.0
21535,RED RETROSPOT SMALL MILK JUG,2011-12-11,14,35.699999999999996,2.55,2011,12,4,49,11,6,39.0,31.0,33.0,2.0
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2011-12-11,453,107.91,0.5255555555555556,2011,12,4,49,11,6,41.0,37.0,35.5,41.0
22754,SMALL RED BABUSHKA NOTEBOOK ,2011-12-11,586,150.04,0.5965555555555555,2011,12,4,49,11,6,82.0,55.0,60.0,42.0
21537,RED RETROSPOT PUDDING BOWL,2011-12-11,8,34.0,4.25,2011,12,4,49,11,6,13.0,17.0,11.5,42.0
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2011-12-11,192,50.26,0.5271333333333332,2011,12,4,49,11,6,101.0,47.0,54.75,24.0
22752,SET 7 BABUSHKA NESTING BOXES,2011-12-11,179,788.6500000000001,6.252916666666668,2011,12,4,49,11,6,67.0,72.0,58.25,170.0
21544,SKULLS  WATER TRANSFER TATTOOS ,2011-12-11,89,78.77,1.1749999999999998,2011,12,4,49,11,6,64.0,34.0,47.5,41.0
22751,FELTCRAFT PRINCESS OLIVIA DOLL,2011-12-11,17,89.72,5.481333333333334,2011,12,4,49,11,6,50.0,21.0,38.5,21.0
22750,FELTCRAFT PRINCESS LOLA DOLL,2011-12-11,38,157.34,4.7084166666666665,2011,12,4,49,11,6,72.0,75.0,72.0,33.0
21555,CERAMIC STRAWBERRY TRINKET TRAY,2011-12-11,3,7.38,2.46,2011,12,4,49,11,6,4.0,4.0,3.0,0.0
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2011-12-11,86,327.48,5.057,2011,12,4,49,11,6,92.0,67.0,89.25,44.0
22748,POPPY'S PLAYHOUSE KITCHEN,2011-12-11,15,38.78,3.0945833333333335,2011,12,4,49,11,6,35.0,51.0,72.25,69.0
21557,SET OF 6 FUNKY BEAKERS,2011-12-11,11,43.650000000000006,4.6850000000000005,2011,12,4,49,11,6,1.0,8.0,8.75,18.0
22747,POPPY'S PLAYHOUSE BATHROOM,2011-12-11,19,47.18000000000001,2.9050000000000002,2011,12,4,49,11,6,11.0,23.0,18.25,37.0
22746,POPPY'S PLAYHOUSE LIVINGROOM ,2011-12-11,19,45.99,2.6920833333333336,2011,12,4,49,11,6,15.0,30.0,34.25,61.0
21558,SKULL LUNCH BOX WITH CUTLERY ,2011-12-11,9,42.23,4.692222222222222,2011,12,4,49,11,6,24.0,35.0,35.75,30.0
22745,POPPY'S PLAYHOUSE BEDROOM ,2011-12-11,21,54.25,3.318,2011,12,4,49,11,6,29.0,52.0,62.5,62.0
22744,MAKE YOUR OWN MONSOON CARD KIT,2011-12-11,227,189.33,1.29,2011,12,4,49,11,6,39.0,15.0,19.5,25.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2011-12-11,34,122.85,4.156666666666666,2011,12,4,49,11,6,27.0,57.0,48.5,56.0
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2011-12-11,246,214.34,1.3971428571428572,2011,12,4,49,11,6,10.0,13.0,12.25,13.0
22742,MAKE YOUR OWN PLAYTIME CARD KIT,2011-12-11,236,191.44,1.2066666666666666,2011,12,4,49,11,6,37.0,15.0,14.5,8.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,2011-12-11,8,34.86,4.290555555555556,2011,12,4,49,11,6,10.0,15.0,11.5,2.0
22741,FUNKY DIVA PEN,2011-12-11,265,244.74999999999997,1.2887499999999998,2011,12,4,49,11,6,112.0,206.0,147.75,210.0
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2011-12-11,61,158.97000000000003,2.9375,2011,12,4,49,11,6,74.0,76.0,108.5,101.0
21534,DAIRY MAID LARGE MILK JUG,2011-12-11,8,39.6,4.95,2011,12,4,49,11,6,7.0,4.0,5.25,6.0
22835,HOT WATER BOTTLE I AM SO POORLY,2011-12-11,154,969.12,6.773120129870129,2011,12,4,49,11,6,253.0,251.0,251.75,185.0
22757,LARGE RED BABUSHKA NOTEBOOK ,2011-12-11,363,162.27,1.0307142857142857,2011,12,4,49,11,6,29.0,34.0,22.5,23.0
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2011-12-11,518,224.79,1.011,2011,12,4,49,11,6,35.0,12.0,14.0,18.0
21500,PINK POLKADOT WRAP ,2011-12-11,25,10.5,0.42,2011,12,4,49,11,6,275.0,100.0,143.75,100.0
22779,WOODEN OWLS LIGHT GARLAND ,2011-12-11,14,59.5,4.25,2011,12,4,49,11,6,24.0,36.0,22.25,82.0
21504,SKULLS GREETING CARD,2011-12-11,72,30.240000000000002,0.42,2011,12,4,49,11,6,1.0,49.0,28.5,0.0
22776,SWEETHEART 3 TIER CAKE STAND ,2011-12-11,16,239.28,16.831875,2011,12,4,49,11,6,14.0,20.0,20.75,57.0
21506,"FANCY FONT BIRTHDAY CARD, ",2011-12-11,343,132.53,0.4763333333333334,2011,12,4,49,11,6,77.0,72.0,86.5,100.0
21507,ELEPHANT BIRTHDAY CARD ,2011-12-11,102,45.300000000000004,0.5566666666666666,2011,12,4,49,11,6,16.0,111.0,88.0,28.0
21508,VINTAGE KID DOLLY CARD ,2011-12-11,38,16.78,0.57375,2011,12,4,49,11,6,27.0,17.0,48.25,27.0
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2011-12-11,77,34.39,0.5703333333333334,2011,12,4,49,11,6,18.0,15.0,69.25,13.0
21519,GIN & TONIC DIET GREETING CARD ,2011-12-11,37,15.95,0.4883333333333333,2011,12,4,49,11,6,0.0,146.0,76.25,17.0
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2011-12-11,37,64.47,2.1316666666666664,2011,12,4,49,11,6,124.0,84.0,90.0,48.0
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,2011-12-11,12,15.0,1.25,2011,12,4,49,11,6,43.0,13.0,42.5,58.0
21520,BOOZE & WOMEN GREETING CARD ,2011-12-11,1,0.83,0.83,2011,12,4,49,11,6,1.0,1.0,0.5,13.0
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2011-12-11,18,29.759999999999998,1.855,2011,12,4,49,11,6,42.0,0.0,30.25,55.0
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,2011-12-11,5,13.129999999999999,2.875,2011,12,4,49,11,6,93.0,51.0,69.25,39.0
21523,DOORMAT FANCY FONT HOME SWEET HOME,2011-12-11,44,370.59999999999997,10.9652,2011,12,4,49,11,6,19.0,104.0,52.0,69.0
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2011-12-11,39,65.69,1.855,2011,12,4,49,11,6,102.0,106.0,119.0,53.0
21524,DOORMAT SPOTTY HOME SWEET HOME,2011-12-11,34,289.78,8.9525,2011,12,4,49,11,6,24.0,77.0,34.25,62.0
22768,FAMILY PHOTO FRAME CORNICE,2011-12-11,43,444.69,12.329333333333334,2011,12,4,49,11,6,8.0,36.0,17.75,15.0
22767,TRIPLE PHOTO FRAME CORNICE ,2011-12-11,19,189.04999999999998,9.95,2011,12,4,49,11,6,10.0,12.0,10.0,9.0
21528,DAIRY MAID TRADITIONAL TEAPOT ,2011-12-11,1,13.29,13.29,2011,12,4,49,11,6,2.0,3.0,1.75,3.0
22766,PHOTO FRAME CORNICE,2011-12-11,29,91.23000000000002,3.5022222222222226,2011,12,4,49,11,6,29.0,62.0,54.25,58.0
22763,KEY CABINET MA CAMPAGNE,2011-12-11,9,119.58,15.511111111111111,2011,12,4,49,11,6,6.0,10.0,5.0,9.0
21530,DAIRY MAID TOASTRACK,2011-12-11,3,4.87,1.415,2011,12,4,49,11,6,3.0,41.0,19.0,2.0
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2011-12-11,4,59.8,14.95,2011,12,4,49,11,6,3.0,8.0,3.25,11.0
21531,RED RETROSPOT SUGAR JAM BOWL,2011-12-11,8,20.4,2.55,2011,12,4,49,11,6,20.0,52.0,26.75,51.0
21533,RETROSPOT LARGE MILK JUG,2011-12-11,19,94.05000000000001,4.95,2011,12,4,49,11,6,29.0,11.0,19.0,43.0
22838,3 TIER CAKE TIN RED AND CREAM,2011-12-11,8,176.48000000000002,23.837500000000002,2011,12,4,49,11,6,7.0,4.0,22.0,8.0
21439,BASKET OF TOADSTOOLS,2011-12-11,19,23.75,1.25,2011,12,4,49,11,6,2.0,5.0,42.25,14.0
22839,3 TIER CAKE TIN GREEN AND CREAM,2011-12-11,4,102.38,26.78,2011,12,4,49,11,6,4.0,16.0,10.25,9.0
22928,YELLOW GIANT GARDEN THERMOMETER,2011-12-11,13,129.43,9.205000000000002,2011,12,4,49,11,6,7.0,11.0,13.0,0.0
22927,GREEN GIANT GARDEN THERMOMETER,2011-12-11,1,11.63,11.63,2011,12,4,49,11,6,0.0,0.0,0.0,30.0
22924,FRIDGE MAGNETS LA VIE EN ROSE,2011-12-11,48,52.2,1.20625,2011,12,4,49,11,6,138.0,18.0,51.0,39.0
21351,CINAMMON & ORANGE WREATH,2011-12-11,4,27.0,6.75,2011,12,4,49,11,6,9.0,7.0,5.75,7.0
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,2011-12-11,48,40.8,0.85,2011,12,4,49,11,6,132.0,1.0,50.25,85.0
22922,FRIDGE MAGNETS US DINER ASSORTED,2011-12-11,30,31.2,1.1666666666666667,2011,12,4,49,11,6,132.0,12.0,46.0,43.0
21355,TOAST ITS - I LOVE YOU ,2011-12-11,3,3.75,1.25,2011,12,4,49,11,6,0.0,4.0,1.75,74.0
22921,HERB MARKER CHIVES ,2011-12-11,33,26.35,0.9766666666666666,2011,12,4,49,11,6,55.0,3.0,15.0,21.0
22920,HERB MARKER BASIL,2011-12-11,42,32.2,0.9548888888888888,2011,12,4,49,11,6,44.0,12.0,18.0,23.0
21356,TOAST ITS - FAIRY FLOWER,2011-12-11,57,47.309999999999995,0.83,2011,12,4,49,11,6,41.0,48.0,37.75,23.0
22919,HERB MARKER MINT,2011-12-11,33,26.349999999999998,1.031111111111111,2011,12,4,49,11,6,57.0,4.0,15.75,20.0
22918,HERB MARKER PARSLEY,2011-12-11,47,37.41,0.9548888888888888,2011,12,4,49,11,6,54.0,7.0,19.0,23.0
21358,TOAST ITS - HAPPY BIRTHDAY,2011-12-11,5,4.57,0.9,2011,12,4,49,11,6,4.0,10.0,8.75,13.0
22917,HERB MARKER ROSEMARY,2011-12-11,41,31.55,0.9766666666666666,2011,12,4,49,11,6,56.0,6.0,19.5,20.0
22916,HERB MARKER THYME,2011-12-11,46,35.78,0.9766666666666666,2011,12,4,49,11,6,44.0,5.0,15.75,22.0
21365,MIRRORED WALL ART STARS,2011-12-11,28,21.0,0.75,2011,12,4,49,11,6,24.0,2.0,10.25,0.0
22915,ASSORTED BOTTLE TOP  MAGNETS ,2011-12-11,444,97.56,0.4126666666666667,2011,12,4,49,11,6,114.0,54.0,69.75,148.0
21366,MIRRORED WALL ART PHOTO FRAMES,2011-12-11,3,12.75,4.25,2011,12,4,49,11,6,0.0,1.0,0.75,8.0
22914,BLUE COAT RACK PARIS FASHION,2011-12-11,5,36.43,8.843333333333332,2011,12,4,49,11,6,5.0,5.0,3.25,15.0
22913,RED COAT RACK PARIS FASHION,2011-12-11,2,21.58,10.79,2011,12,4,49,11,6,3.0,4.0,2.5,4.0
21367,MIRRORED WALL ART GENTS,2011-12-11,13,13.96,2.855,2011,12,4,49,11,6,2.0,2.0,2.25,3.0
21369,MIRRORED WALL ART SPLODGES,2011-12-11,12,15.0,1.25,2011,12,4,49,11,6,0.0,0.0,0.0,0.0
22911,PAPER CHAIN KIT LONDON,2011-12-11,6,17.700000000000003,2.95,2011,12,4,49,11,6,4.0,9.0,27.5,17.0
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2011-12-11,636,1949.0800000000002,3.5312727272727273,2011,12,4,49,11,6,597.0,1039.0,883.0,532.0
21370,MIRRORED WALL ART FOXY,2011-12-11,5,19.060000000000002,7.055000000000001,2011,12,4,49,11,6,6.0,2.0,2.25,0.0
22930,BAKING MOULD HEART MILK CHOCOLATE,2011-12-11,15,47.89,3.2194444444444446,2011,12,4,49,11,6,50.0,5.0,19.75,102.0
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2011-12-11,504,452.58,0.9724999999999999,2011,12,4,49,11,6,345.0,265.0,568.75,275.0
22931,BAKING MOULD HEART WHITE CHOCOLATE,2011-12-11,15,38.25,2.55,2011,12,4,49,11,6,2.0,3.0,2.75,89.0
22933,BAKING MOULD EASTER EGG MILK CHOC,2011-12-11,2,8.74,4.37,2011,12,4,49,11,6,0.0,1.0,0.25,14.0
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,2011-12-11,1,2.92,2.92,2011,12,4,49,11,6,1.0,7.0,8.25,3.0
21289,LARGE STRIPES CHOCOLATE GIFT BAG,2011-12-11,1,1.25,1.25,2011,12,4,49,11,6,0.0,4.0,5.25,19.0
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,2011-12-11,96,18.240000000000002,0.19,2011,12,4,49,11,6,0.0,32.0,12.0,12.0
21306,SET/4 DAISY MIRROR MAGNETS,2011-12-11,1,0.29,0.29,2011,12,4,49,11,6,5.0,48.0,20.75,3.0
22948,METAL DECORATION NAUGHTY CHILDREN ,2011-12-11,31,45.79,1.5249999999999997,2011,12,4,49,11,6,89.0,49.0,63.0,61.0
21313,GLASS HEART T-LIGHT HOLDER ,2011-12-11,35,35.989999999999995,1.2075,2011,12,4,49,11,6,65.0,109.0,79.0,120.0
22946,WOODEN ADVENT CALENDAR CREAM,2011-12-11,2,33.9,16.95,2011,12,4,49,11,6,7.0,5.0,27.0,9.0
22945,CHRISTMAS METAL TAGS ASSORTED ,2011-12-11,12,21.6,1.8,2011,12,4,49,11,6,88.0,198.0,125.5,102.0
21314,SMALL GLASS HEART TRINKET POT,2011-12-11,206,445.14000000000004,2.7943333333333333,2011,12,4,49,11,6,98.0,88.0,94.75,133.0
22944,CHRISTMAS METAL POSTCARD WITH BELLS,2011-12-11,108,109.80000000000001,1.0322222222222222,2011,12,4,49,11,6,144.0,234.0,298.5,7.0
21317,GLASS SPHERE CANDLE STAND MEDIUM,2011-12-11,10,54.5,5.45,2011,12,4,49,11,6,4.0,19.0,5.75,1.0
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2011-12-11,15,161.85,10.79,2011,12,4,49,11,6,7.0,4.0,27.0,93.0
22942,CHRISTMAS LIGHTS 10 SANTAS ,2011-12-11,117,372.51000000000005,3.731714285714286,2011,12,4,49,11,6,32.0,21.0,33.25,38.0
21326,AGED GLASS SILVER T-LIGHT HOLDER,2011-12-11,396,228.60000000000002,0.6125,2011,12,4,49,11,6,332.0,339.0,269.75,436.0
22941,CHRISTMAS LIGHTS 10 REINDEER,2011-12-11,117,1128.57,12.4768,2011,12,4,49,11,6,117.0,61.0,101.5,44.0
22940,FELTCRAFT CHRISTMAS FAIRY,2011-12-11,29,151.53,6.162266666666666,2011,12,4,49,11,6,92.0,50.0,83.0,74.0
21327,SKULLS WRITING SET ,2011-12-11,24,47.739999999999995,2.138,2011,12,4,49,11,6,43.0,63.0,40.5,26.0
22939,ADULT APRON APPLE DELIGHT,2011-12-11,50,212.5,4.25,2011,12,4,49,11,6,9.0,5.0,13.25,0.0
21328,BALLOONS  WRITING SET ,2011-12-11,17,46.09,2.9893333333333336,2011,12,4,49,11,6,44.0,48.0,53.75,69.0
21329,DINOSAURS  WRITING SET ,2011-12-11,15,42.79,2.9483333333333333,2011,12,4,49,11,6,48.0,90.0,57.0,37.0
22938,CUPCAKE LACE PAPER SET 6,2011-12-11,3,8.03,2.495,2011,12,4,49,11,6,1.0,246.0,90.25,26.0
22937,BAKING MOULD CHOCOLATE CUPCAKES,2011-12-11,14,40.519999999999996,3.755,2011,12,4,49,11,6,0.0,3.0,1.0,61.0
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2011-12-11,4,63.21,16.82,2011,12,4,49,11,6,15.0,6.0,20.5,12.0
22936,BAKING MOULD ROSE WHITE CHOCOLATE,2011-12-11,6,26.259999999999998,5.503333333333333,2011,12,4,49,11,6,2.0,2.0,1.25,9.0
22935,BAKING MOULD ROSE MILK CHOCOLATE,2011-12-11,6,26.259999999999998,5.785,2011,12,4,49,11,6,4.0,2.0,3.75,83.0
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2011-12-11,16,40.8,2.55,2011,12,4,49,11,6,0.0,0.0,1.25,6.0
21563,RED HEART SHAPE LOVE BUCKET ,2011-12-11,600,474.0,0.79,2011,12,4,49,11,6,20.0,11.0,33.0,4.0
22908,PACK OF 20 NAPKINS RED APPLES,2011-12-11,123,92.07,0.8175,2011,12,4,49,11,6,37.0,25.0,36.25,85.0
22906,12 MESSAGE CARDS WITH ENVELOPES,2011-12-11,128,199.2,1.6299999999999997,2011,12,4,49,11,6,17.0,23.0,42.25,59.0
21415,CLAM SHELL SMALL ,2011-12-11,37,29.23,0.79,2011,12,4,49,11,6,0.0,6.0,1.75,1.0
22867,HAND WARMER BIRD DESIGN,2011-12-11,609,1252.02,2.7608643356643356,2011,12,4,49,11,6,258.0,259.0,366.0,920.0
21417,COCKLE SHELL DISH,2011-12-11,143,116.31,1.124,2011,12,4,49,11,6,0.0,0.0,5.5,1.0
22866,HAND WARMER SCOTTY DOG DESIGN,2011-12-11,473,1014.32,2.8464324786324786,2011,12,4,49,11,6,440.0,217.0,515.0,297.0
21418,STARFISH SOAP DISH,2011-12-11,20,15.8,0.79,2011,12,4,49,11,6,0.0,0.0,0.0,1.0
22865,HAND WARMER OWL DESIGN,2011-12-11,631,1365.8600000000001,2.6005333333333334,2011,12,4,49,11,6,593.0,344.0,581.5,286.0
21420,OYSTER TRINKET BOX,2011-12-11,28,22.12,0.79,2011,12,4,49,11,6,1.0,0.0,1.0,1.0
22863,SOAP DISH BROCANTE,2011-12-11,1,2.95,2.95,2011,12,4,49,11,6,9.0,1.0,11.75,19.0
22853,CAT BOWL VINTAGE CREAM,2011-12-11,17,65.39,5.503333333333333,2011,12,4,49,11,6,8.0,28.0,10.0,0.0
22852,DOG BOWL VINTAGE CREAM,2011-12-11,18,84.58,6.27,2011,12,4,49,11,6,8.0,19.0,7.5,8.0
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2011-12-11,3,4.109999999999999,1.3699999999999999,2011,12,4,49,11,6,32.0,113.0,57.25,28.0
21426,WOODLAND STORAGE BOX SMALL,2011-12-11,1,4.96,4.96,2011,12,4,49,11,6,7.0,20.0,9.0,0.0
22847,BREAD BIN DINER STYLE IVORY,2011-12-11,5,101.09,21.035,2011,12,4,49,11,6,25.0,22.0,24.0,24.0
21427,SKULLS STORAGE BOX SMALL,2011-12-11,6,12.600000000000001,2.1,2011,12,4,49,11,6,6.0,2.0,3.5,2.0
22846,BREAD BIN DINER STYLE RED ,2011-12-11,15,287.27,22.744166666666665,2011,12,4,49,11,6,28.0,18.0,17.5,13.0
22845,VINTAGE CREAM CAT FOOD CONTAINER,2011-12-11,20,135.73000000000002,8.714,2011,12,4,49,11,6,9.0,36.0,15.5,17.0
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2011-12-11,19,96.91,5.26,2011,12,4,49,11,6,8.0,34.0,36.0,27.0
22844,VINTAGE CREAM DOG FOOD CONTAINER,2011-12-11,17,193.28,11.9146,2011,12,4,49,11,6,16.0,40.0,23.0,15.0
22843,BISCUIT TIN VINTAGE GREEN,2011-12-11,1,13.29,13.29,2011,12,4,49,11,6,3.0,1.0,2.75,6.0
21429,RED GINGHAM ROSE JEWELLERY BOX,2011-12-11,48,113.22,2.676666666666667,2011,12,4,49,11,6,87.0,87.0,72.75,63.0
22842,BISCUIT TIN VINTAGE RED,2011-12-11,1,13.29,13.29,2011,12,4,49,11,6,3.0,5.0,7.0,20.0
22104,MIRROR MOSAIC CANDLE PLATE,2011-12-11,11,17.93,1.63,2011,12,4,49,11,6,1.0,5.0,5.0,4.0
22841,ROUND CAKE TIN VINTAGE GREEN,2011-12-11,4,55.32,14.483333333333334,2011,12,4,49,11,6,3.0,11.0,9.0,5.0
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2011-12-11,35,194.32000000000002,6.1615,2011,12,4,49,11,6,23.0,60.0,44.25,46.0
22840,ROUND CAKE TIN VINTAGE RED,2011-12-11,8,87.12,12.523333333333333,2011,12,4,49,11,6,14.0,9.0,16.25,21.0
22875,NUMBER TILE COTTAGE GARDEN 7,2011-12-11,2,8.26,4.13,2011,12,4,49,11,6,0.0,0.0,0.0,1.0
22907,PACK OF 20 NAPKINS PANTRY DESIGN,2011-12-11,132,105.96000000000001,1.1533333333333333,2011,12,4,49,11,6,91.0,84.0,67.75,63.0
21411,GINGHAM HEART  DOORSTOP RED,2011-12-11,259,581.13,3.873133333333333,2011,12,4,49,11,6,47.0,29.0,23.25,18.0
22883,NUMBER TILE VINTAGE FONT 4,2011-12-11,2,8.26,4.13,2011,12,4,49,11,6,1.0,0.0,0.5,1.0
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,2011-12-11,19,10.309999999999999,1.3566666666666667,2011,12,4,49,11,6,12.0,0.0,4.5,3.0
22905,CALENDAR IN SEASON DESIGN,2011-12-11,89,157.23,2.0364999999999998,2011,12,4,49,11,6,72.0,26.0,35.75,5.0
